id,parent,Depth,cgLowerBound,FS,rdtCG,rdtFS,Child,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,568,733.857,10.448,0.957,1.782,883,884,4-22-4 = 0.866,5-42-5 = 0.828,7-31-52-29-19-7 = 0.349,7-31-52-37-7 = 0.069,7-30-24-26-36-7 = 0.091,7-48-24-30-7 = 0.909,7-21-54-34-14-5 = 0.181,7-21-26-36-7 = 0.306,7-48-26-36-7 = 0.091,8-53-27-8 = 1.0,7-52-29-37-7 = 0.582,7-31-21-26-36-7 = 0.513,8-33-23-39-8 = 0.625,8-33-39-8 = 0.375,8-12-47-11-8 = 0.72,8-40-44-51-43-4 = 0.625,7-31-29-19-37-7 = 0.069,5-18-54-34-13-5 = 0.491,5-32-55-14-5 = 0.172,5-38-50-16-5 = 0.086,5-38-41-57-4 = 0.086,5-35-38-5 = 0.828,5-25-58-10-49-8 = 0.53,5-56-55-32-5 = 0.828,5-18-54-13-14-5 = 0.328,5-25-9-46-47-4 = 0.181,5-25-9-51-44-4 = 0.151,5-25-9-46-14-5 = 0.138,5-34-58-10-46-4 = 0.069,5-34-58-10-49-19-4 = 0.078,4-15-57-4 = 0.422,4-17-57-4 = 0.491,4-17-15-28-4 = 0.509,5-18-9-46-43-4 = 0.181,7-49-10-46-47-4 = 0.099,4-45-20-28-4 = 0.491,4-12-9-58-51-4 = 0.03,4-51-46-43-4 = 0.194,4-45-20-40-23-8 = 0.375,4-41-50-16-5 = 0.914,4-45-20-22-4 = 0.134,5-35-56-42-5 = 0.172,4-44-58-10-49-19-4 = 0.224,8-11-19-37-7 = 0.28,4-9-58-46-15-4 = 0.069,4-12-9-34-13-14-5 = 0.181,4-12-9-49-46-4 = 0.069,,,
884,758,734.895,0,1.037,0,Prune by CG,,4-22-4 = 0.821,5-42-5 = 0.714,7-31-52-29-19-7 = 0.5,7-31-52-37-7 = 0.143,7-48-24-30-7 = 1.0,7-21-26-36-7 = 1.0,7-31-9-46-43-4 = 0.214,8-53-27-8 = 1.0,7-52-29-37-7 = 0.357,8-33-23-39-8 = 0.643,8-33-39-8 = 0.357,8-12-44-28-4 = 0.143,8-12-47-11-8 = 0.643,8-40-44-51-43-4 = 0.643,7-31-29-19-37-7 = 0.143,5-35-56-38-5 = 0.214,5-18-54-34-13-5 = 0.643,5-32-55-14-5 = 0.5,5-38-50-16-5 = 0.143,5-38-41-57-4 = 0.143,5-35-38-5 = 0.5,5-25-58-10-49-8 = 0.786,5-56-55-32-5 = 0.5,5-18-54-13-14-5 = 0.214,5-18-54-34-14-5 = 0.143,5-34-58-10-46-4 = 0.071,4-15-57-4 = 0.25,4-17-57-4 = 0.607,4-17-15-28-4 = 0.393,7-49-10-46-47-4 = 0.143,4-45-20-28-4 = 0.464,4-51-46-43-4 = 0.143,4-45-20-40-23-8 = 0.357,4-41-50-16-5 = 0.857,4-25-9-46-47-4 = 0.214,4-45-20-22-4 = 0.179,5-35-56-42-5 = 0.286,8-11-19-37-7 = 0.357,4-9-58-46-15-4 = 0.143,4-12-9-34-13-14-5 = 0.143,4-9-51-44-15-4 = 0.214,4-12-9-49-46-4 = 0.071,,,,,,,,
883,758,734.115,9.167,0.258,-1.282,885,886,4-22-4 = 0.521,5-42-5 = 1.0,7-31-52-29-19-7 = 0.208,7-31-52-37-7 = 0.125,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.458,8-53-27-8 = 1.0,7-52-29-37-7 = 0.667,7-31-21-26-36-7 = 0.542,8-33-23-39-8 = 0.583,8-33-39-8 = 0.417,8-12-44-28-4 = 0.083,8-12-47-11-8 = 0.917,8-40-44-51-43-4 = 0.583,7-31-29-19-37-7 = 0.125,5-18-54-34-13-5 = 0.417,5-35-38-5 = 1.0,5-25-58-10-49-8 = 0.333,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.417,5-25-9-51-44-4 = 0.167,5-25-9-46-14-5 = 0.417,5-25-9-58-46-4 = 0.083,5-34-58-10-49-19-4 = 0.25,4-15-57-4 = 0.396,4-22-57-4 = 0.208,4-17-57-4 = 0.396,4-17-15-28-4 = 0.604,5-18-9-46-43-4 = 0.167,7-49-10-46-47-4 = 0.083,4-45-20-28-4 = 0.312,4-51-46-43-4 = 0.25,4-45-20-40-23-8 = 0.417,4-41-50-16-5 = 1.0,4-45-20-22-4 = 0.271,5-34-58-10-49-19-5 = 0.167,4-44-58-10-49-19-4 = 0.167,8-11-19-37-7 = 0.083,5-54-9-34-13-14-5 = 0.167,,,,,,,,,,,
885,883,735.764,0,1.649,0,Prune by CG,,4-22-4 = 0.333,8-39-8 = 0.333,5-42-5 = 1.0,7-48-24-30-7 = 1.0,8-53-27-8 = 1.0,8-40-28-15-4 = 0.167,7-52-29-37-7 = 1.0,7-31-21-26-36-7 = 1.0,8-33-23-39-8 = 0.5,8-33-39-8 = 0.167,8-33-40-11-8 = 0.333,8-12-44-28-4 = 0.333,8-12-47-11-8 = 0.667,5-35-38-5 = 1.0,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 1.0,5-25-9-46-47-4 = 0.333,5-25-9-51-44-4 = 0.333,5-25-9-44-43-4 = 0.333,4-15-57-4 = 0.333,4-22-57-4 = 0.167,4-17-57-4 = 0.5,4-17-15-28-4 = 0.5,4-51-46-43-4 = 0.667,4-45-20-40-23-8 = 0.5,4-41-50-16-5 = 1.0,4-45-20-22-4 = 0.5,5-34-58-10-49-19-5 = 1.0,,,,,,,,,,,,,,,,,,,,,,
886,883,734.158,9.04,0.043,-0.127,887,888,4-22-4 = 0.52,5-42-5 = 1.0,7-31-52-29-19-7 = 0.18,7-31-52-37-7 = 0.14,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.46,8-53-27-8 = 1.0,7-52-29-37-7 = 0.68,7-31-21-26-36-7 = 0.54,8-33-23-39-8 = 0.58,8-33-39-8 = 0.42,8-12-44-28-4 = 0.04,8-12-47-11-8 = 0.96,8-10-51-43-4 = 0.04,8-40-44-51-43-4 = 0.58,7-31-29-19-37-7 = 0.14,5-18-54-34-13-5 = 0.5,5-35-38-5 = 1.0,5-25-58-10-49-8 = 0.28,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.36,5-25-9-46-47-4 = 0.04,5-25-9-51-44-4 = 0.14,5-25-9-46-14-5 = 0.5,5-25-9-58-46-4 = 0.04,5-34-58-10-49-19-4 = 0.4,4-15-57-4 = 0.38,4-22-57-4 = 0.24,4-17-57-4 = 0.38,4-17-15-28-4 = 0.62,5-18-9-46-43-4 = 0.14,4-45-20-28-4 = 0.34,4-51-46-43-4 = 0.24,4-45-20-40-23-8 = 0.42,4-41-50-16-5 = 1.0,4-45-20-22-4 = 0.24,4-44-58-10-49-19-4 = 0.24,7-49-10-46-14-5 = 0.04,8-11-19-37-7 = 0.04,5-54-9-34-13-14-5 = 0.1,5-54-9-49-58-13-5 = 0.04,,,,,,,,,
887,886,734.598,0,0.44,0,Prune by CG,,4-22-4 = 0.483,5-42-5 = 1.0,7-31-52-29-19-7 = 0.267,7-31-52-37-7 = 0.133,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.633,7-31-49-10-51-4 = 0.1,8-53-27-8 = 1.0,7-52-29-37-7 = 0.6,7-31-21-26-36-7 = 0.367,8-33-23-39-8 = 0.667,8-33-39-8 = 0.333,8-12-47-11-8 = 1.0,8-10-51-43-4 = 0.033,8-40-44-51-43-4 = 0.667,7-31-29-19-37-7 = 0.133,5-18-54-34-13-5 = 0.6,5-35-38-5 = 1.0,5-25-58-10-49-8 = 0.367,5-56-55-32-5 = 1.0,5-18-54-13-14-5 = 0.267,5-54-34-13-14-5 = 0.1,5-25-9-46-14-5 = 0.633,5-34-58-10-49-19-4 = 0.3,5-54-9-49-46-4 = 0.033,4-15-57-4 = 0.383,4-22-57-4 = 0.233,4-17-57-4 = 0.383,4-17-15-28-4 = 0.617,5-18-9-46-43-4 = 0.133,7-49-10-51-44-4 = 0.033,4-45-20-28-4 = 0.383,4-45-20-40-23-8 = 0.333,4-41-50-16-5 = 1.0,4-45-20-22-4 = 0.283,4-44-58-10-49-19-4 = 0.167,5-9-51-46-13-5 = 0.033,4-44-51-19-37-7 = 0.133,5-9-58-46-43-4 = 0.167,,,,,,,,,,,
888,886,735.783,0,1.625,0,Prune by CG,,4-22-4 = 0.842,5-42-5 = 0.632,7-31-52-29-19-7 = 0.5,7-31-52-37-7 = 0.079,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.658,8-53-27-8 = 1.0,7-52-29-37-7 = 0.421,7-31-21-26-36-7 = 0.342,8-33-23-39-8 = 0.474,8-33-39-8 = 0.526,8-12-44-28-4 = 0.316,8-12-47-11-8 = 0.684,8-40-44-51-43-4 = 0.474,7-31-29-19-37-7 = 0.079,5-35-56-38-5 = 0.237,5-18-54-34-13-5 = 0.368,5-32-55-14-5 = 0.421,5-35-38-5 = 0.579,5-25-58-10-49-8 = 0.421,5-56-55-32-5 = 0.579,5-18-54-13-14-5 = 0.211,5-25-9-51-44-4 = 0.105,5-25-9-58-15-4 = 0.263,5-34-58-10-46-4 = 0.158,4-15-57-4 = 0.368,4-17-57-4 = 0.632,4-17-15-28-4 = 0.368,7-49-10-46-47-4 = 0.316,4-45-20-28-4 = 0.316,4-51-46-43-4 = 0.421,5-18-54-9-58-49-8 = 0.158,4-45-20-40-23-8 = 0.526,4-41-50-16-5 = 1.0,4-44-43-19-37-7 = 0.105,5-42-38-5 = 0.184,4-45-20-22-4 = 0.158,5-35-56-42-5 = 0.184,7-49-10-46-14-5 = 0.105,8-11-19-37-7 = 0.316,5-18-25-9-34-13-5 = 0.211,5-54-9-34-13-14-5 = 0.211,5-18-54-9-34-14-5 = 0.053,,,,,,,
736,733,734.983,10,2.609,2.111,Prune by UB,,4-22-4 = 0.5,8-39-8 = 0.25,5-42-5 = 1.0,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,8-53-27-8 = 1.0,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.5,8-33-40-11-8 = 0.5,8-40-23-39-8 = 0.25,8-12-47-11-8 = 0.5,8-12-9-58-51-4 = 0.25,8-10-49-19-37-7 = 0.5,5-35-56-38-5 = 1.0,5-18-54-34-13-5 = 0.75,5-32-55-14-5 = 1.0,5-18-25-54-5 = 0.25,5-25-9-58-46-4 = 0.25,5-25-9-58-51-4 = 0.5,5-34-13-51-46-4 = 0.25,8-49-10-46-47-8 = 0.5,4-15-28-4 = 0.5,4-22-57-4 = 0.5,4-17-57-4 = 0.5,4-17-15-28-4 = 0.5,4-12-44-43-4 = 0.25,4-45-20-44-43-4 = 0.75,4-45-20-40-23-8 = 0.25,4-41-50-16-5 = 1.0,,,,,,,,,,,,,,,,,,,
824,725,734.326,9.792,1.136,0.633,Prune by UB,,4-22-4 = 0.981,8-39-8 = 0.208,5-42-5 = 0.671,7-31-52-29-19-8 = 0.392,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.55,8-53-27-8 = 1.0,8-40-28-15-4 = 0.526,7-52-29-37-7 = 0.45,7-31-21-26-36-7 = 0.45,8-33-23-39-8 = 0.792,8-33-40-11-8 = 0.208,8-12-47-11-8 = 0.734,8-12-9-10-49-8 = 0.067,8-12-9-58-51-8 = 0.028,8-12-9-34-13-14-5 = 0.171,8-10-49-19-37-7 = 0.55,7-31-52-29-14-5 = 0.158,5-18-54-34-13-5 = 0.658,5-32-55-14-5 = 0.329,5-38-50-16-5 = 0.165,5-38-41-57-4 = 0.165,5-35-38-5 = 0.671,5-25-58-51-47-8 = 0.266,5-56-55-32-5 = 0.671,5-18-54-13-14-5 = 0.171,5-18-54-34-14-5 = 0.171,5-25-9-51-44-4 = 0.028,5-25-9-58-46-8 = 0.647,8-49-10-51-44-4 = 0.325,4-15-57-4 = 0.145,4-22-57-4 = 0.019,4-17-57-4 = 0.671,4-17-15-28-4 = 0.329,4-45-20-28-4 = 0.145,4-45-20-44-43-4 = 0.647,4-51-46-43-4 = 0.353,5-25-9-58-10-8 = 0.058,8-40-49-19-11-8 = 0.058,4-45-20-40-23-8 = 0.208,4-41-50-16-5 = 0.835,5-35-56-42-5 = 0.329,,,,,,,,
840,701,734.447,11,0.645,1.113,Prune by UB,,4-22-4 = 0.971,5-42-5 = 0.731,7-31-52-29-19-8 = 0.462,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.462,7-52-29-37-7 = 0.538,7-31-21-26-36-7 = 0.538,8-33-23-39-8 = 0.654,8-33-39-8 = 0.346,8-12-44-28-4 = 0.077,8-12-47-11-8 = 0.308,8-40-44-51-43-4 = 0.654,8-12-9-58-49-19-8 = 0.077,8-10-49-19-37-7 = 0.423,5-18-54-34-13-5 = 0.269,5-32-55-14-5 = 0.269,5-38-50-16-5 = 0.135,5-38-41-57-4 = 0.135,5-35-38-5 = 0.731,5-56-55-32-5 = 0.731,5-18-54-13-14-5 = 0.231,5-34-51-44-15-4 = 0.231,5-58-51-46-47-8 = 0.077,8-49-10-46-47-8 = 0.077,8-49-10-58-46-4 = 0.077,8-49-58-46-43-4 = 0.346,4-15-57-4 = 0.317,4-17-57-4 = 0.548,4-17-15-28-4 = 0.452,4-45-20-28-4 = 0.471,5-25-54-14-5 = 0.5,4-45-20-40-23-8 = 0.346,4-41-50-16-5 = 0.865,4-12-47-11-8 = 0.538,4-45-20-11-8 = 0.154,4-45-20-22-4 = 0.029,5-35-56-42-5 = 0.269,8-27-53-8 = 1.0,4-44-51-19-37-7 = 0.038,5-18-25-9-34-13-5 = 0.5,5-9-58-10-46-4 = 0.423,,,,,,,,,
741,557,732.369,11.775,1.057,2.275,889,890,4-22-4 = 1.0,5-42-5 = 0.763,7-31-52-29-19-8 = 0.5,7-48-24-30-7 = 1.0,7-21-26-36-7 = 0.5,8-53-27-8 = 1.0,7-52-29-37-7 = 0.5,7-31-21-26-36-7 = 0.5,8-33-23-39-8 = 0.562,8-33-39-8 = 0.438,8-12-47-11-8 = 0.575,8-12-9-10-49-8 = 0.1,8-40-44-51-43-4 = 0.562,5-41-50-16-5 = 0.313,5-35-56-14-5 = 0.313,5-18-54-34-13-5 = 0.762,5-32-55-14-5 = 0.55,5-38-50-16-5 = 0.275,5-38-41-57-4 = 0.275,5-35-38-5 = 0.45,5-56-55-32-5 = 0.45,5-18-54-13-14-5 = 0.138,5-18-25-54-5 = 0.1,5-25-9-10-58-5 = 0.7,5-34-51-44-43-4 = 0.138,5-34-13-51-46-4 = 0.1,8-49-10-46-47-8 = 0.1,8-49-51-44-43-4 = 0.2,4-15-57-4 = 0.363,4-17-57-4 = 0.363,4-17-15-28-4 = 0.638,8-49-46-19-37-7 = 0.5,4-45-20-28-4 = 0.363,4-45-20-44-43-4 = 0.1,4-45-20-40-23-8 = 0.438,4-41-50-16-5 = 0.412,4-12-47-11-8 = 0.325,4-45-20-11-8 = 0.1,5-35-56-42-5 = 0.237,5-25-9-58-46-5 = 0.2,8-49-10-58-46-5 = 0.1,,,,,,,,,
843,830,733.009,11.667,1.039,0.516,891,892,4-22-4 = 0.917,5-42-5 = 0.889,7-31-52-29-19-7 = 0.333,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.667,7-48-26-36-7 = 0.333,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.556,8-33-39-8 = 0.444,8-12-44-28-4 = 0.222,8-12-47-11-8 = 0.778,8-40-44-51-43-4 = 0.556,5-35-56-38-5 = 0.444,5-18-54-34-13-5 = 0.556,5-32-55-14-5 = 0.556,5-38-50-16-5 = 0.056,5-38-41-57-4 = 0.056,5-35-38-5 = 0.444,5-56-55-32-5 = 0.444,5-18-54-13-14-5 = 0.444,5-25-9-46-47-4 = 0.111,5-25-9-46-47-8 = 0.111,5-25-9-10-58-5 = 0.556,5-25-9-51-44-4 = 0.111,5-25-9-44-43-4 = 0.111,5-34-58-10-46-4 = 0.444,4-15-57-4 = 0.472,4-17-57-4 = 0.472,4-17-15-28-4 = 0.528,4-45-20-28-4 = 0.25,4-51-46-43-4 = 0.333,4-45-20-40-23-8 = 0.444,4-41-50-16-5 = 0.944,4-45-20-11-8 = 0.222,4-45-20-22-4 = 0.083,5-35-56-42-5 = 0.111,8-27-53-8 = 1.0,7-31-52-49-29-7 = 0.333,,,,,,,,,,
891,843,734.262,0,1.252,0,Prune by CG,,4-22-4 = 0.818,5-42-5 = 0.929,7-31-52-29-19-7 = 0.015,7-21-52-29-7 = 0.318,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-31-52-9-49-19-7 = 0.015,7-21-49-19-37-7 = 0.348,7-48-26-36-7 = 0.333,7-31-58-10-49-19-7 = 0.621,8-53-27-8 = 1.0,7-52-29-37-7 = 0.652,7-31-21-26-36-7 = 0.333,7-31-9-10-49-29-7 = 0.015,8-33-23-39-8 = 0.409,8-33-39-8 = 0.591,8-12-44-28-4 = 0.237,8-12-47-11-8 = 0.763,8-40-44-51-43-4 = 0.409,5-35-56-38-5 = 0.601,5-18-54-34-13-5 = 0.818,5-32-55-14-5 = 0.636,5-35-38-5 = 0.364,5-25-51-43-4 = 0.212,5-56-55-32-5 = 0.364,5-18-54-13-14-5 = 0.182,5-25-9-46-47-4 = 0.237,5-25-9-51-44-4 = 0.177,5-25-9-58-46-4 = 0.197,5-25-9-44-43-4 = 0.177,5-34-58-10-46-4 = 0.182,4-15-57-4 = 0.409,4-22-57-4 = 0.182,4-17-57-4 = 0.409,4-17-15-28-4 = 0.591,4-45-20-28-4 = 0.172,4-51-46-43-4 = 0.202,4-45-20-40-23-8 = 0.591,4-41-50-16-5 = 1.0,4-45-20-11-8 = 0.237,5-42-38-5 = 0.035,5-35-56-42-5 = 0.035,8-9-10-46-14-5 = 0.182,,,,,,,
892,843,733.04,10.667,0.031,-1,893,894,4-22-4 = 0.75,5-42-5 = 1.0,7-31-52-29-19-7 = 0.333,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.667,7-48-26-36-7 = 0.333,8-53-27-8 = 1.0,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.667,8-33-39-8 = 0.333,8-12-44-28-4 = 0.333,8-12-47-11-8 = 0.667,8-40-44-51-43-4 = 0.667,5-35-56-14-5 = 0.333,5-18-54-34-13-5 = 0.667,5-32-55-14-5 = 0.333,5-38-50-16-5 = 0.167,5-38-41-57-4 = 0.167,5-35-38-5 = 0.667,5-56-55-32-5 = 0.667,5-18-54-13-14-5 = 0.333,5-25-9-46-47-8 = 0.333,5-25-9-10-58-5 = 0.667,5-34-58-10-46-4 = 0.333,4-15-57-4 = 0.417,4-17-57-4 = 0.417,4-17-15-28-4 = 0.583,4-45-20-28-4 = 0.083,4-51-46-43-4 = 0.333,4-45-20-40-23-8 = 0.333,4-41-50-16-5 = 0.833,4-45-20-11-8 = 0.333,4-45-20-22-4 = 0.25,7-31-52-49-29-7 = 0.333,,,,,,,,,,,,,,
893,892,735.802,0,2.761,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 0.667,7-31-52-29-19-8 = 0.333,7-30-24-26-36-7 = 0.333,7-48-21-26-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.333,7-10-49-19-37-7 = 0.333,8-53-27-8 = 1.0,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 1.0,8-12-44-15-4 = 0.333,8-12-47-11-8 = 0.667,8-40-44-51-43-4 = 0.667,5-35-56-36-7 = 0.333,5-35-56-38-5 = 0.333,5-18-54-34-13-5 = 0.667,5-32-55-14-5 = 0.667,5-35-38-5 = 0.333,5-56-55-32-5 = 0.333,5-18-54-13-14-5 = 0.333,5-25-9-46-47-8 = 0.333,5-25-9-10-58-5 = 0.667,5-34-58-46-15-4 = 0.333,4-17-57-4 = 1.0,4-45-20-28-4 = 0.667,4-51-46-43-4 = 0.333,4-20-40-11-8 = 0.333,4-41-50-16-5 = 1.0,5-42-38-5 = 0.333,4-45-28-15-4 = 0.333,7-31-52-49-29-7 = 0.333,,,,,,,,,,,,,,,,,
894,892,733.202,11,0.161,0.333,895,896,4-22-4 = 0.667,5-42-5 = 1.0,7-31-52-29-19-7 = 0.333,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.667,7-48-26-36-7 = 0.333,8-53-27-8 = 1.0,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.667,8-33-39-8 = 0.333,8-12-44-28-4 = 0.333,8-12-47-11-8 = 0.667,8-40-44-51-43-4 = 0.667,5-35-56-14-5 = 0.333,5-18-54-34-13-5 = 0.667,5-32-55-14-5 = 0.333,5-38-50-16-5 = 0.167,5-38-41-57-4 = 0.167,5-35-38-5 = 0.667,5-56-55-32-5 = 0.667,5-18-54-13-14-5 = 0.333,5-25-9-46-47-8 = 0.333,5-25-9-10-58-5 = 0.667,5-34-58-10-46-4 = 0.333,4-28-15-4 = 0.167,4-15-57-4 = 0.333,4-17-57-4 = 0.5,4-17-15-28-4 = 0.5,4-51-46-43-4 = 0.333,4-45-20-40-23-8 = 0.333,4-41-50-16-5 = 0.833,4-45-20-11-8 = 0.333,4-45-20-22-4 = 0.333,7-31-52-49-29-7 = 0.333,,,,,,,,,,,,,,
896,894,735.948,0,2.746,0,Prune by CG,,4-22-4 = 0.633,5-42-5 = 1.0,7-31-52-29-19-7 = 0.067,7-31-52-29-19-8 = 0.133,7-21-52-29-7 = 0.133,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.533,7-48-26-36-7 = 0.333,7-31-58-10-49-19-7 = 0.133,8-53-27-8 = 1.0,8-40-28-15-4 = 0.633,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.767,8-33-39-8 = 0.233,8-12-44-15-4 = 0.033,8-12-44-28-4 = 0.367,8-12-47-11-8 = 0.6,8-40-44-51-43-4 = 0.133,5-35-56-38-5 = 0.4,5-18-54-34-13-5 = 0.4,5-32-55-14-5 = 0.4,5-35-38-5 = 0.6,5-56-55-32-5 = 0.6,5-18-54-13-14-5 = 0.6,5-25-9-46-47-8 = 0.2,5-25-9-10-58-5 = 0.6,5-25-9-10-47-8 = 0.2,5-34-51-44-15-4 = 0.333,5-34-58-46-43-4 = 0.2,5-34-58-10-46-4 = 0.067,4-17-57-4 = 1.0,4-51-46-43-4 = 0.533,4-45-20-40-23-8 = 0.233,4-41-50-16-5 = 1.0,4-45-20-11-8 = 0.4,4-44-43-19-37-7 = 0.133,4-45-20-22-4 = 0.367,7-31-52-49-29-7 = 0.333,,,,,,,,,,
895,894,733.849,11,0.647,0,897,898,4-22-4 = 0.667,5-42-5 = 1.0,7-31-52-29-19-7 = 0.333,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.667,7-48-26-36-7 = 0.333,8-53-27-8 = 1.0,7-52-29-37-7 = 0.333,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.667,8-33-39-8 = 0.333,8-12-47-11-8 = 0.667,8-40-44-51-43-4 = 0.667,8-45-20-11-8 = 0.333,5-35-56-14-5 = 0.333,5-18-54-34-13-5 = 0.667,5-32-55-14-5 = 0.333,5-38-50-16-5 = 0.167,5-38-41-57-4 = 0.167,5-35-38-5 = 0.667,5-56-55-32-5 = 0.667,5-18-54-13-14-5 = 0.333,5-25-9-46-47-8 = 0.333,5-25-9-10-58-5 = 0.667,5-34-58-10-46-4 = 0.333,4-28-15-4 = 0.167,4-15-57-4 = 0.333,4-17-57-4 = 0.5,4-17-15-28-4 = 0.5,4-12-44-28-4 = 0.333,4-51-46-43-4 = 0.333,4-45-20-40-23-8 = 0.333,4-41-50-16-5 = 0.833,4-45-20-22-4 = 0.333,7-31-52-49-29-7 = 0.333,,,,,,,,,,,,,,
897,895,735.341,0,1.492,0,Prune by CG,,5-42-5 = 1.0,7-36-26-7 = 0.472,7-31-52-29-19-7 = 0.194,7-31-52-29-19-8 = 0.083,7-31-52-37-7 = 0.083,7-30-24-26-36-7 = 0.167,7-48-21-26-7 = 0.167,7-48-24-30-7 = 0.833,7-21-49-19-37-7 = 0.639,8-53-27-8 = 1.0,7-52-29-37-7 = 0.278,7-31-29-19-11-8 = 0.083,7-31-21-26-36-7 = 0.194,8-33-23-39-8 = 0.917,8-33-40-11-8 = 0.083,8-40-23-39-8 = 0.083,8-12-47-11-8 = 0.333,8-40-44-51-43-4 = 0.833,5-35-56-36-7 = 0.167,5-35-56-14-5 = 0.083,5-18-54-34-13-5 = 0.583,5-32-55-14-5 = 0.25,5-38-50-16-5 = 0.125,5-38-41-57-4 = 0.125,5-35-38-5 = 0.75,5-56-55-32-5 = 0.75,5-18-54-13-14-5 = 0.417,5-25-9-46-47-8 = 0.167,5-25-9-10-58-5 = 0.583,5-25-9-46-14-5 = 0.25,5-34-58-10-46-4 = 0.417,4-28-15-4 = 0.542,4-15-57-4 = 0.167,4-17-57-4 = 0.708,4-17-15-28-4 = 0.292,4-12-44-28-4 = 0.167,4-51-46-43-4 = 0.167,4-41-50-16-5 = 0.875,4-12-47-11-8 = 0.5,4-45-20-22-4 = 1.0,7-31-52-49-29-7 = 0.361,,,,,,,,,
898,895,734.697,0,0.848,0,Prune by CG,,4-22-4 = 1.0,5-42-5 = 0.796,7-31-52-29-19-7 = 0.223,7-21-52-29-7 = 0.111,7-30-24-26-36-7 = 0.333,7-48-24-30-7 = 0.667,7-21-49-19-37-7 = 0.556,7-48-26-36-7 = 0.333,7-31-25-58-49-19-7 = 0.221,8-53-27-8 = 1.0,7-52-29-37-7 = 0.444,7-31-21-26-36-7 = 0.333,8-33-23-39-8 = 0.46,8-33-39-8 = 0.54,8-12-44-15-4 = 0.06,8-12-47-11-8 = 0.54,8-10-51-43-4 = 0.08,8-40-44-51-43-4 = 0.46,8-45-20-11-8 = 0.417,5-35-56-14-5 = 0.319,5-18-54-34-13-5 = 0.841,5-32-55-14-5 = 0.522,5-38-50-16-5 = 0.261,5-38-41-57-4 = 0.261,5-35-38-5 = 0.478,5-56-55-32-5 = 0.478,5-18-54-13-14-5 = 0.159,5-25-9-46-47-8 = 0.239,5-25-9-10-58-5 = 0.54,5-34-58-10-46-4 = 0.159,5-58-51-44-43-4 = 0.08,4-15-57-4 = 0.339,4-17-57-4 = 0.4,4-17-15-28-4 = 0.6,4-12-44-28-4 = 0.4,4-51-46-43-4 = 0.381,8-9-10-46-47-4 = 0.221,4-45-20-40-23-8 = 0.54,4-41-50-16-5 = 0.739,4-45-20-11-8 = 0.043,5-35-56-42-5 = 0.204,7-31-52-49-29-7 = 0.223,,,,,,,,
